"id","N","P","K","temperature","humidity","ph","rainfall","crop","crop_code","depto_code","id_depto","departamento_colombia","zona_vida","crop_code","crop","temperature_min","temperature_max","rainfall_min","rainfall_max"
186,88,38,15,25.08239719,65.92195844,6.455116637000001,62.49190812,maize,2,1,1,Llanos orientales,X,2,maize,10.0,40.0,400.0,2200.0
187,65,60,22,25.36768364,72.52054555,6.6069840860000015,107.9124111,maize,2,1,1,Llanos orientales,X,2,maize,10.0,40.0,400.0,2200.0
188,78,37,22,25.34217103,63.31801994,6.330554389,74.52082026,maize,2,1,1,Llanos orientales,X,2,maize,10.0,40.0,400.0,2200.0
189,78,58,15,25.00933355,67.816568,6.5286312660000005,62.91359494,maize,2,1,1,Llanos orientales,X,2,maize,10.0,40.0,400.0,2200.0
190,92,60,23,18.66746724,71.516474,5.721667141,69.93293255,maize,2,1,1,Llanos orientales,X,2,maize,10.0,40.0,400.0,2200.0
191,79,59,17,20.37999665,63.73849998,6.644205485,108.5054416,maize,2,1,1,Llanos orientales,X,2,maize,10.0,40.0,400.0,2200.0
192,91,55,15,18.09300227,72.61024172,6.376651091,78.96159541,maize,2,1,1,Llanos orientales,X,2,maize,10.0,40.0,400.0,2200.0
193,76,51,18,26.16985907,71.96246617,6.247040422,79.84925393,maize,2,1,1,Llanos orientales,X,2,maize,10.0,40.0,400.0,2200.0
194,87,48,25,18.65396672,61.37879671,6.656730007999999,93.62039175,maize,2,1,1,Llanos orientales,X,2,maize,10.0,40.0,400.0,2200.0
195,71,60,22,26.07470121,59.37147589,6.2048017,85.75692395,maize,2,1,1,Llanos orientales,X,2,maize,10.0,40.0,400.0,2200.0
196,90,57,24,18.92851916,72.80086137,6.158860284,82.34162918,maize,2,1,1,Llanos orientales,X,2,maize,10.0,40.0,400.0,2200.0
197,67,35,22,23.30546753,63.24648023,6.385684213999999,108.7603001,maize,2,1,1,Llanos orientales,X,2,maize,10.0,40.0,400.0,2200.0
198,60,54,19,18.74826712,62.49878458,6.417820493,70.23401597,maize,2,1,1,Llanos orientales,X,2,maize,10.0,40.0,400.0,2200.0
199,83,58,23,19.74213321,59.66263104,6.381201909,65.50861389,maize,2,1,1,Llanos orientales,X,2,maize,10.0,40.0,400.0,2200.0
200,83,57,19,25.73044432,70.74739256,6.877869005,98.73771338,maize,2,1,1,Llanos orientales,X,2,maize,10.0,40.0,400.0,2200.0
201,40,72,77,17.02498456,16.98861173,7.485996067,88.55123143,chickpea,3,2,2,Cauca,X,3,chickpea,20.0,30.0,300.0,700.0
202,23,72,84,19.02061277,17.13159126,6.920251378,79.92698081,chickpea,3,2,2,Cauca,X,3,chickpea,20.0,30.0,300.0,700.0
203,39,58,85,17.88776475,15.40589717,5.9969320370000005,68.54932919,chickpea,3,2,2,Cauca,X,3,chickpea,20.0,30.0,300.0,700.0
204,22,72,85,18.86805647,15.65809214,6.391173589,88.51048983,chickpea,3,2,2,Cauca,X,3,chickpea,20.0,30.0,300.0,700.0
205,36,67,77,18.36952567,19.56381041,7.152811172000001,79.26357665,chickpea,3,2,2,Cauca,X,3,chickpea,20.0,30.0,300.0,700.0
206,32,73,81,20.45078582,15.40312102,5.988992796000002,92.68373702,chickpea,3,2,2,Cauca,X,3,chickpea,20.0,30.0,300.0,700.0
207,58,70,84,20.6543203,16.60820843,6.231049027999999,74.6631118,chickpea,3,2,2,Cauca,X,3,chickpea,20.0,30.0,300.0,700.0
208,59,70,84,17.3348681,18.74926979,7.550808267000001,82.61734721,chickpea,3,2,2,Cauca,X,3,chickpea,20.0,30.0,300.0,700.0
209,42,62,75,18.17912258,18.90426935,7.010570541,81.84997529,chickpea,3,2,2,Cauca,X,3,chickpea,20.0,30.0,300.0,700.0
210,28,74,81,18.01272266,18.30968112,8.753795334,81.98568791,chickpea,3,2,2,Cauca,X,3,chickpea,20.0,30.0,300.0,700.0
211,58,66,79,20.99373558,19.33470387,8.718192847000001,93.55280105,chickpea,3,2,2,Cauca,X,3,chickpea,20.0,30.0,300.0,700.0
212,43,66,79,19.46233971,15.22538951,7.976607593,74.58565097,chickpea,3,2,2,Cauca,X,3,chickpea,20.0,30.0,300.0,700.0
213,58,63,81,19.81344531,14.69765308,6.515499548999999,78.96514709,chickpea,3,2,2,Cauca,X,3,chickpea,20.0,30.0,300.0,700.0
214,23,62,85,18.97424756,19.5161216,8.490127142,80.7108745,chickpea,3,2,2,Cauca,X,3,chickpea,20.0,30.0,300.0,700.0
215,27,62,77,18.19737048,14.71070537,6.576415562,70.18185181,chickpea,3,2,2,Cauca,X,3,chickpea,20.0,30.0,300.0,700.0
216,28,72,84,18.72963144,19.18197264,6.481783042999999,71.58010169,chickpea,3,2,2,Cauca,X,3,chickpea,20.0,30.0,300.0,700.0
217,50,56,76,20.99502153,19.8601304,7.966605025,73.50734019,chickpea,3,2,2,Cauca,X,3,chickpea,20.0,30.0,300.0,700.0
218,39,71,84,20.28155898,16.39535215,8.140825437,82.52339655,chickpea,3,2,2,Cauca,X,3,chickpea,20.0,30.0,300.0,700.0
219,25,78,76,17.48042641,15.7559405,7.228963452,66.96980581,chickpea,3,2,2,Cauca,X,3,chickpea,20.0,30.0,300.0,700.0
220,31,70,77,20.88818675,14.32313811,6.492546046,90.46228334,chickpea,3,2,2,Cauca,X,3,chickpea,20.0,30.0,300.0,700.0
221,26,80,83,17.08498521,16.14565756,7.528599957000001,71.31007253,chickpea,3,2,2,Cauca,X,3,chickpea,20.0,30.0,300.0,700.0
222,25,68,77,20.09340593,15.11279612,7.701446446,85.74904898,chickpea,3,2,2,Cauca,X,3,chickpea,20.0,30.0,300.0,700.0
223,31,78,76,17.57212145,14.99927489,8.519975748,89.31050665,chickpea,3,2,2,Cauca,X,3,chickpea,20.0,30.0,300.0,700.0
224,60,68,83,19.12065218,18.43475844,6.620900869,85.52950164,chickpea,3,2,2,Cauca,X,3,chickpea,20.0,30.0,300.0,700.0
225,59,62,83,18.57665902,19.22008229,8.104396057999999,72.94940441,chickpea,3,2,2,Cauca,X,3,chickpea,20.0,30.0,300.0,700.0
226,22,67,78,17.16606398,14.42457525,6.204090835,72.32667516,chickpea,3,2,2,Cauca,X,3,chickpea,20.0,30.0,300.0,700.0
227,36,65,80,18.2872007,16.67921616,6.051091339,74.87445574,chickpea,3,2,2,Cauca,X,3,chickpea,20.0,30.0,300.0,700.0
228,59,60,84,19.03025305,18.66725565,7.690962337999999,94.70992037,chickpea,3,2,2,Cauca,X,3,chickpea,20.0,30.0,300.0,700.0
229,54,77,85,17.141861399999996,17.0662427,7.8292111439999985,83.74606679,chickpea,3,2,2,Cauca,X,3,chickpea,20.0,30.0,300.0,700.0
230,43,68,81,17.47809436,17.93253975,6.761599706,78.92060234,chickpea,3,2,2,Cauca,X,3,chickpea,20.0,30.0,300.0,700.0
231,28,76,82,20.56601874,14.25803981,6.654425315,83.75937135,chickpea,3,2,2,Cauca,X,3,chickpea,20.0,30.0,300.0,700.0
232,42,79,85,17.22385224,15.82069268,6.129533877,76.57580954,chickpea,3,2,2,Cauca,X,3,chickpea,20.0,30.0,300.0,700.0
233,32,60,83,19.69141713,19.44225438,8.829273328,91.76071648,chickpea,3,2,2,Cauca,X,3,chickpea,20.0,30.0,300.0,700.0
234,22,78,76,17.84851658,19.09172907,8.621662982,76.32470713,chickpea,3,2,2,Cauca,X,3,chickpea,20.0,30.0,300.0,700.0
235,31,79,75,18.8202251,16.1074793,8.204862075,89.73119396,chickpea,3,2,2,Cauca,X,3,chickpea,20.0,30.0,300.0,700.0
236,28,58,81,17.47500984,16.54314829,6.18042747,93.35034262,chickpea,3,2,2,Cauca,X,3,chickpea,20.0,30.0,300.0,700.0
237,57,58,77,18.72649425,17.58406365,7.978996755,81.20176515,chickpea,3,2,2,Cauca,X,3,chickpea,20.0,30.0,300.0,700.0
238,49,55,78,18.65580107,16.17772668,7.863113671,81.70769297,chickpea,3,2,2,Cauca,X,3,chickpea,20.0,30.0,300.0,700.0
239,46,76,77,18.2356751,19.68538502,6.967843048,83.74879344,chickpea,3,2,2,Cauca,X,3,chickpea,20.0,30.0,300.0,700.0
240,54,61,77,18.81198127,15.21618225,6.206582192999999,77.54294240000002,chickpea,3,2,2,Cauca,X,3,chickpea,20.0,30.0,300.0,700.0
241,38,60,76,18.65054116,17.80852431,8.868741443,77.92798682,chickpea,3,2,2,Cauca,X,3,chickpea,20.0,30.0,300.0,700.0
242,59,55,79,20.36720401,16.89574311,8.766128654,82.2545577,chickpea,3,2,2,Cauca,X,3,chickpea,20.0,30.0,300.0,700.0
243,36,76,75,18.38120357,16.63805158,8.736337905,70.52056697,chickpea,3,2,2,Cauca,X,3,chickpea,20.0,30.0,300.0,700.0
244,57,68,81,17.17012591,17.30457712,8.081095263,72.78624223,chickpea,3,2,2,Cauca,X,3,chickpea,20.0,30.0,300.0,700.0
245,35,66,81,19.37101121,15.77458129,6.138243973,85.24819851,chickpea,3,2,2,Cauca,X,3,chickpea,20.0,30.0,300.0,700.0
246,35,64,78,17.92845928,14.27327988,7.496645259,85.37378769,chickpea,3,2,2,Cauca,X,3,chickpea,20.0,30.0,300.0,700.0
247,52,60,79,19.45339934,18.23490739,8.380185271,75.6317566,chickpea,3,2,2,Cauca,X,3,chickpea,20.0,30.0,300.0,700.0
248,27,76,83,19.12829388,14.92241479,6.289614016,89.61857826,chickpea,3,2,2,Cauca,X,3,chickpea,20.0,30.0,300.0,700.0
249,57,60,84,19.1034283,17.26184541,6.586777189,75.49101167,chickpea,3,2,2,Cauca,X,3,chickpea,20.0,30.0,300.0,700.0
250,52,68,78,17.48504075,16.96070581,6.89655198,86.05078037,chickpea,3,2,2,Cauca,X,3,chickpea,20.0,30.0,300.0,700.0
251,43,79,79,19.40751744,18.98030507,7.8067476560000015,80.25064637,chickpea,3,2,2,Cauca,X,3,chickpea,20.0,30.0,300.0,700.0
252,44,74,85,20.18649426,19.63719995,7.150681303,78.26039559,chickpea,3,2,2,Cauca,X,3,chickpea,20.0,30.0,300.0,700.0
253,24,55,78,17.30287885,15.15405941,6.64919573,75.57790384,chickpea,3,2,2,Cauca,X,3,chickpea,20.0,30.0,300.0,700.0
254,29,77,75,17.50361137,15.48083156,7.778591617999999,72.9446671,chickpea,3,2,2,Cauca,X,3,chickpea,20.0,30.0,300.0,700.0
255,20,60,78,18.17234999,14.70085967,6.358740355,90.7760707,chickpea,3,2,2,Cauca,X,3,chickpea,20.0,30.0,300.0,700.0
256,56,67,78,17.57445618,16.71826572,8.255450758,77.81891424,chickpea,3,2,2,Cauca,X,3,chickpea,20.0,30.0,300.0,700.0
257,37,66,85,20.93175255,18.91295403,6.456148474,78.06910795,chickpea,3,2,2,Cauca,X,3,chickpea,20.0,30.0,300.0,700.0
258,49,71,76,19.71098332,17.63879418,6.613072145,85.57925437,chickpea,3,2,2,Cauca,X,3,chickpea,20.0,30.0,300.0,700.0
259,59,69,80,19.07937684,17.86754927,8.165359297,69.40619137,chickpea,3,2,2,Cauca,X,3,chickpea,20.0,30.0,300.0,700.0
260,20,79,77,18.54988627,16.02542689,7.64867466,76.32565249,chickpea,3,2,2,Cauca,X,3,chickpea,20.0,30.0,300.0,700.0
261,24,56,85,18.19903647,17.41333199,6.545888558,80.6405403,chickpea,3,2,2,Cauca,X,3,chickpea,20.0,30.0,300.0,700.0
262,51,72,75,18.88852533,14.99451145,7.1042247970000005,80.11133840000002,chickpea,3,2,2,Cauca,X,3,chickpea,20.0,30.0,300.0,700.0
263,57,73,85,18.49311205,14.72115044,7.358099622,91.94595352,chickpea,3,2,2,Cauca,X,3,chickpea,20.0,30.0,300.0,700.0
264,22,64,82,19.48974337,17.17260319,6.4740245000000005,87.51312796,chickpea,3,2,2,Cauca,X,3,chickpea,20.0,30.0,300.0,700.0
265,52,73,79,17.25769499,18.74943955,7.840339388999999,94.00287214,chickpea,3,2,2,Cauca,X,3,chickpea,20.0,30.0,300.0,700.0
266,29,75,75,19.62416326,18.71483156,7.064790365,88.4585692,chickpea,3,2,2,Cauca,X,3,chickpea,20.0,30.0,300.0,700.0
267,44,59,78,20.67526473,19.85388984,7.599033472,84.78344008,chickpea,3,2,2,Cauca,X,3,chickpea,20.0,30.0,300.0,700.0
268,41,69,82,20.02381489,16.63294455,6.715587232000001,68.97806542,chickpea,3,2,2,Cauca,X,3,chickpea,20.0,30.0,300.0,700.0
269,52,56,85,20.118744600000007,14.44228303,6.81712422,88.68168643,chickpea,3,2,2,Cauca,X,3,chickpea,20.0,30.0,300.0,700.0
270,34,76,80,20.65691793,15.84572566,7.985417393,65.23811143,chickpea,3,2,2,Cauca,X,3,chickpea,20.0,30.0,300.0,700.0
271,42,74,83,19.2582557,14.2804191,7.545258424,65.78042032,chickpea,3,2,2,Cauca,X,3,chickpea,20.0,30.0,300.0,700.0
272,34,71,79,17.927806,15.85622899,7.728998197,74.63872762,chickpea,3,2,2,Cauca,X,3,chickpea,20.0,30.0,300.0,700.0
273,27,73,79,19.16288268,15.83500655,7.354973451,82.69766829,chickpea,3,2,2,Cauca,X,3,chickpea,20.0,30.0,300.0,700.0
274,30,70,79,20.26942271,19.96978871,7.313122235,69.64449182,chickpea,3,2,2,Cauca,X,3,chickpea,20.0,30.0,300.0,700.0
275,57,57,75,17.09104223,18.25142068,7.785039076,87.27444866,chickpea,3,2,2,Cauca,X,3,chickpea,20.0,30.0,300.0,700.0
276,27,79,82,17.06579293,17.54024066,6.307004922999999,70.87150577,chickpea,3,2,2,Cauca,X,3,chickpea,20.0,30.0,300.0,700.0
277,32,71,85,20.62767492,14.44008871,6.4039823160000005,92.06630306,chickpea,3,2,2,Cauca,X,3,chickpea,20.0,30.0,300.0,700.0
278,31,76,82,20.8248451,17.85057083,7.599279991,79.20509212,chickpea,3,2,2,Cauca,X,3,chickpea,20.0,30.0,300.0,700.0
279,33,75,84,19.46210401,18.72831993,7.217018459,68.81405149,chickpea,3,2,2,Cauca,X,3,chickpea,20.0,30.0,300.0,700.0
280,47,80,77,17.18248372,16.42891834,7.561108006,72.85017344,chickpea,3,2,2,Cauca,X,3,chickpea,20.0,30.0,300.0,700.0
281,54,62,80,17.48911699,16.39055394,7.489545074,79.45758333,chickpea,3,2,2,Cauca,X,3,chickpea,20.0,30.0,300.0,700.0
282,47,79,78,17.48395377,14.76014523,6.609696734,65.11365631,chickpea,3,2,2,Cauca,X,3,chickpea,20.0,30.0,300.0,700.0
283,35,57,83,19.48316794,17.44534641,7.476800943,80.4986291,chickpea,3,2,2,Cauca,X,3,chickpea,20.0,30.0,300.0,700.0
284,53,73,77,19.71359733,18.09665739,7.325451279,73.64476535,chickpea,3,2,2,Cauca,X,3,chickpea,20.0,30.0,300.0,700.0
285,45,61,78,19.48649305,16.06240074,6.489389282,81.52842690000001,chickpea,3,2,2,Cauca,X,3,chickpea,20.0,30.0,300.0,700.0
286,37,78,79,19.95264829,14.82633099,7.786366322,88.6810311,chickpea,3,2,2,Cauca,X,3,chickpea,20.0,30.0,300.0,700.0
287,30,75,81,19.41789736,16.80472243,6.4084378860000015,68.4951189,chickpea,3,2,2,Cauca,X,3,chickpea,20.0,30.0,300.0,700.0
288,37,55,82,19.45591848,18.02235902,8.423873703,78.44910564,chickpea,3,2,2,Cauca,X,3,chickpea,20.0,30.0,300.0,700.0
289,53,65,76,20.19137759,16.41998269,8.719960893,77.33795356,chickpea,3,2,2,Cauca,X,3,chickpea,20.0,30.0,300.0,700.0
290,22,60,85,18.8392908,14.74071856,7.811997977000001,94.78189594,chickpea,3,2,2,Cauca,X,3,chickpea,20.0,30.0,300.0,700.0
291,60,61,78,20.71219282,19.83643308,6.317153205,94.03659867,chickpea,3,2,2,Cauca,X,3,chickpea,20.0,30.0,300.0,700.0
292,42,67,77,18.99424448,15.9362937,7.114405288,78.69707199,chickpea,3,2,2,Cauca,X,3,chickpea,20.0,30.0,300.0,700.0
293,39,76,76,19.96837462,15.57324389,8.135900726000001,69.15759062,chickpea,3,2,2,Cauca,X,3,chickpea,20.0,30.0,300.0,700.0
294,35,63,76,17.81564548,17.60756635,7.714153037999999,90.82097601,chickpea,3,2,2,Cauca,X,3,chickpea,20.0,30.0,300.0,700.0
295,30,65,82,20.71424384,15.27824066,7.103798069,76.77888672,chickpea,3,2,2,Cauca,X,3,chickpea,20.0,30.0,300.0,700.0
296,57,56,78,17.34150229,18.75626255,8.861479668,67.9545435,chickpea,3,2,2,Cauca,X,3,chickpea,20.0,30.0,300.0,700.0
297,48,65,78,17.43732714,14.33847406,7.861128148,73.0926704,chickpea,3,2,2,Cauca,X,3,chickpea,20.0,30.0,300.0,700.0
298,36,56,83,18.89780215,19.76182946,7.4526709,69.09512477,chickpea,3,2,2,Cauca,X,3,chickpea,20.0,30.0,300.0,700.0
299,40,58,75,18.59190771,14.77959596,7.168096055,89.60982451,chickpea,3,2,2,Cauca,X,3,chickpea,20.0,30.0,300.0,700.0
300,49,69,82,18.31561493,15.36143547,7.26311855,81.78710463,chickpea,3,2,2,Cauca,X,3,chickpea,20.0,30.0,300.0,700.0
301,13,60,25,17.13692774,20.59541693,5.68597166,128.256862,kidneybeans,4,3,3,Huila,X,4,kidneybeans,18.0,30.0,500.0,1500.0
302,25,70,16,19.63474332,18.90705639,5.759237003,106.3598183,kidneybeans,4,3,3,Huila,X,4,kidneybeans,18.0,30.0,500.0,1500.0
303,31,55,22,22.91350245,21.33953114,5.873171894,109.225556,kidneybeans,4,3,3,Huila,X,4,kidneybeans,18.0,30.0,500.0,1500.0
304,40,64,16,16.43340342,24.24045875,5.926676985,140.3717815,kidneybeans,4,3,3,Huila,X,4,kidneybeans,18.0,30.0,500.0,1500.0
305,2,61,20,22.13974653,23.02251117,5.95561668,76.64128258,kidneybeans,4,3,3,Huila,X,4,kidneybeans,18.0,30.0,500.0,1500.0
306,26,65,22,17.84806561,18.77621951,5.9499490810000015,143.09841709999995,kidneybeans,4,3,3,Huila,X,4,kidneybeans,18.0,30.0,500.0,1500.0
307,17,57,21,19.88394011,20.31564139,5.789214288999999,60.91974792,kidneybeans,4,3,3,Huila,X,4,kidneybeans,18.0,30.0,500.0,1500.0
308,26,80,18,19.32509638,23.3334788,5.581021521,104.7783947,kidneybeans,4,3,3,Huila,X,4,kidneybeans,18.0,30.0,500.0,1500.0
309,17,59,17,18.416700100000003,23.42829938,5.689858133,132.9801054,kidneybeans,4,3,3,Huila,X,4,kidneybeans,18.0,30.0,500.0,1500.0
310,27,59,22,21.81167649,23.20591245,5.794158503999999,130.0608093,kidneybeans,4,3,3,Huila,X,4,kidneybeans,18.0,30.0,500.0,1500.0
311,28,58,24,19.72702528,18.28173015,5.748190462999999,143.7630894,kidneybeans,4,3,3,Huila,X,4,kidneybeans,18.0,30.0,500.0,1500.0
312,25,57,19,17.15432954,19.87070659,5.566522896,87.99669731,kidneybeans,4,3,3,Huila,X,4,kidneybeans,18.0,30.0,500.0,1500.0
313,28,80,17,19.62207826,18.67170854,5.809419584,144.1567454,kidneybeans,4,3,3,Huila,X,4,kidneybeans,18.0,30.0,500.0,1500.0
314,25,60,22,21.63149148,21.17919701,5.887263027,134.3649948,kidneybeans,4,3,3,Huila,X,4,kidneybeans,18.0,30.0,500.0,1500.0
315,12,78,23,16.06522754,18.72479695,5.99812453,88.06638775,kidneybeans,4,3,3,Huila,X,4,kidneybeans,18.0,30.0,500.0,1500.0
316,6,77,25,20.61162204,24.36314135,5.792744849,69.63833855,kidneybeans,4,3,3,Huila,X,4,kidneybeans,18.0,30.0,500.0,1500.0
317,22,79,17,21.42451099,20.39659714,5.912289889,116.5206923,kidneybeans,4,3,3,Huila,X,4,kidneybeans,18.0,30.0,500.0,1500.0
318,27,80,15,19.07096165,21.21092266,5.7883869510000014,86.21917578,kidneybeans,4,3,3,Huila,X,4,kidneybeans,18.0,30.0,500.0,1500.0
319,10,55,23,21.18853178,19.63438599,5.728233081,137.1948633,kidneybeans,4,3,3,Huila,X,4,kidneybeans,18.0,30.0,500.0,1500.0
320,23,65,20,23.0429097,22.42610972,5.833940084,108.3684316,kidneybeans,4,3,3,Huila,X,4,kidneybeans,18.0,30.0,500.0,1500.0
321,19,78,16,20.65375833,23.10538637,5.967533236,67.71768947,kidneybeans,4,3,3,Huila,X,4,kidneybeans,18.0,30.0,500.0,1500.0
322,19,65,25,18.09551014,18.29318436,5.6250964460000015,144.7902323,kidneybeans,4,3,3,Huila,X,4,kidneybeans,18.0,30.0,500.0,1500.0
323,22,70,19,18.23775702,21.07643273,5.515615023,69.44951585,kidneybeans,4,3,3,Huila,X,4,kidneybeans,18.0,30.0,500.0,1500.0
324,37,64,22,17.48189735,18.8251973,5.954665349,121.9401369,kidneybeans,4,3,3,Huila,X,4,kidneybeans,18.0,30.0,500.0,1500.0
325,11,71,17,19.9191786,21.47324158,5.74644777,82.68554379,kidneybeans,4,3,3,Huila,X,4,kidneybeans,18.0,30.0,500.0,1500.0
326,18,79,20,20.27514686,23.2353604,5.877347515,139.7521543,kidneybeans,4,3,3,Huila,X,4,kidneybeans,18.0,30.0,500.0,1500.0
327,21,63,17,15.77370214,19.2303162,5.979973965,108.3441414,kidneybeans,4,3,3,Huila,X,4,kidneybeans,18.0,30.0,500.0,1500.0
328,24,80,22,16.71170642,19.17651433,5.635993966,96.77285817,kidneybeans,4,3,3,Huila,X,4,kidneybeans,18.0,30.0,500.0,1500.0
329,34,60,22,17.66148158,18.15302753,5.635231778,100.6711761,kidneybeans,4,3,3,Huila,X,4,kidneybeans,18.0,30.0,500.0,1500.0
330,16,75,21,18.50692825,23.61670065,5.679224346,87.05132890000002,kidneybeans,4,3,3,Huila,X,4,kidneybeans,18.0,30.0,500.0,1500.0
331,17,77,23,24.51324787,20.81527638,5.670062975,64.19497947,kidneybeans,4,3,3,Huila,X,4,kidneybeans,18.0,30.0,500.0,1500.0
332,37,72,18,18.87614998,24.54038287,5.724242065,105.4120514,kidneybeans,4,3,3,Huila,X,4,kidneybeans,18.0,30.0,500.0,1500.0
333,40,73,20,21.59343016,20.31871249,5.811314232000001,61.13872036,kidneybeans,4,3,3,Huila,X,4,kidneybeans,18.0,30.0,500.0,1500.0
334,9,77,17,20.12373284,24.45202552,5.783425416,106.158201,kidneybeans,4,3,3,Huila,X,4,kidneybeans,18.0,30.0,500.0,1500.0
335,1,62,23,15.43546065,18.37477907,5.607808432000001,139.0302034,kidneybeans,4,3,3,Huila,X,4,kidneybeans,18.0,30.0,500.0,1500.0
336,33,59,22,22.64236876,21.59396123,5.946999529,122.3886015,kidneybeans,4,3,3,Huila,X,4,kidneybeans,18.0,30.0,500.0,1500.0
337,23,59,19,21.98560799,24.87304788,5.852046999,129.5650601,kidneybeans,4,3,3,Huila,X,4,kidneybeans,18.0,30.0,500.0,1500.0
338,6,62,22,20.53052663,18.09224048,5.824090984,120.4509288,kidneybeans,4,3,3,Huila,X,4,kidneybeans,18.0,30.0,500.0,1500.0
339,25,63,20,15.78601387,21.14544088,5.502999119,95.17028129,kidneybeans,4,3,3,Huila,X,4,kidneybeans,18.0,30.0,500.0,1500.0
340,7,79,23,19.6365349,19.68751084,5.821649914,96.65888933,kidneybeans,4,3,3,Huila,X,4,kidneybeans,18.0,30.0,500.0,1500.0
341,8,72,17,20.57341244,19.7520218,5.711439256,87.87869161,kidneybeans,4,3,3,Huila,X,4,kidneybeans,18.0,30.0,500.0,1500.0
342,27,64,15,20.16080524,24.84207559,5.514927264,138.2362122,kidneybeans,4,3,3,Huila,X,4,kidneybeans,18.0,30.0,500.0,1500.0
343,28,66,23,21.53989176,24.25386207,5.99616119,120.6913038,kidneybeans,4,3,3,Huila,X,4,kidneybeans,18.0,30.0,500.0,1500.0
344,32,57,18,15.53834801,23.75560241,5.695422862999999,107.3850593,kidneybeans,4,3,3,Huila,X,4,kidneybeans,18.0,30.0,500.0,1500.0
345,27,56,22,19.91853092,20.70099804,5.833010957999999,108.6434544,kidneybeans,4,3,3,Huila,X,4,kidneybeans,18.0,30.0,500.0,1500.0
346,17,77,24,20.76952209,18.93146941,5.568456899,109.0193712,kidneybeans,4,3,3,Huila,X,4,kidneybeans,18.0,30.0,500.0,1500.0
347,0,65,15,23.46168338,23.22197648,5.645435626,95.84253438,kidneybeans,4,3,3,Huila,X,4,kidneybeans,18.0,30.0,500.0,1500.0
348,13,72,21,24.32116642,21.0278674,5.821194486,60.27552528,kidneybeans,4,3,3,Huila,X,4,kidneybeans,18.0,30.0,500.0,1500.0
349,34,60,23,20.12574053,24.96969858,5.659254981,100.0497183,kidneybeans,4,3,3,Huila,X,4,kidneybeans,18.0,30.0,500.0,1500.0
350,9,80,19,21.80619564,18.57086554,5.945465949,125.0972687,kidneybeans,4,3,3,Huila,X,4,kidneybeans,18.0,30.0,500.0,1500.0
351,11,72,20,19.52226241,24.92607153,5.9511774520000005,113.334026,kidneybeans,4,3,3,Huila,X,4,kidneybeans,18.0,30.0,500.0,1500.0
352,3,67,24,17.00067625,19.90790546,5.520880013999999,103.2926407,kidneybeans,4,3,3,Huila,X,4,kidneybeans,18.0,30.0,500.0,1500.0
353,35,69,23,16.78791503,24.96881755,5.578410206,75.45328039,kidneybeans,4,3,3,Huila,X,4,kidneybeans,18.0,30.0,500.0,1500.0
354,3,77,25,24.84906168,22.89464642,5.608165195,62.21292186,kidneybeans,4,3,3,Huila,X,4,kidneybeans,18.0,30.0,500.0,1500.0
355,23,62,19,16.51783455,20.4555596,5.609435127999999,98.77794225,kidneybeans,4,3,3,Huila,X,4,kidneybeans,18.0,30.0,500.0,1500.0
356,22,71,17,18.15300153,19.38602098,5.509295379,107.6907964,kidneybeans,4,3,3,Huila,X,4,kidneybeans,18.0,30.0,500.0,1500.0
357,31,79,25,23.18864385,22.3104551,5.902033406,63.38208822,kidneybeans,4,3,3,Huila,X,4,kidneybeans,18.0,30.0,500.0,1500.0
358,34,59,18,23.38002569,21.98879437,5.744117663,87.66898664,kidneybeans,4,3,3,Huila,X,4,kidneybeans,18.0,30.0,500.0,1500.0
359,12,63,17,18.358923,19.37703396,5.717143397,138.414764,kidneybeans,4,3,3,Huila,X,4,kidneybeans,18.0,30.0,500.0,1500.0
360,27,56,20,19.25975367,20.51346956,5.542690119,94.9533526,kidneybeans,4,3,3,Huila,X,4,kidneybeans,18.0,30.0,500.0,1500.0
361,7,63,24,22.95458237,24.03553105,5.858617867,107.7315386,kidneybeans,4,3,3,Huila,X,4,kidneybeans,18.0,30.0,500.0,1500.0
362,24,67,22,20.120043,22.89845607,5.618844277000001,104.6252153,kidneybeans,4,3,3,Huila,X,4,kidneybeans,18.0,30.0,500.0,1500.0
363,11,71,24,21.14011423,22.7182355,5.6066203460000015,141.6056722,kidneybeans,4,3,3,Huila,X,4,kidneybeans,18.0,30.0,500.0,1500.0
364,37,74,15,24.92360104,18.22590825,5.582178402,62.7089169,kidneybeans,4,3,3,Huila,X,4,kidneybeans,18.0,30.0,500.0,1500.0
