id,N,P,K,temperature,humidity,ph,rainfall,crop,crop_code,depto_code,id_depto,departamento_colombia,zona_vida,temperature_min,temperature_max,rainfall_min,rainfall_max,Longitud,Latitud
135,60,46,22,2.489.364.635,6.561.418.761,6.625.404.347.999.990,879.298.085,maize,2,1,1,Casanare,Bosque Subhumedo-Tropical,10.0,40.0,400.0,2200.0,"-71,60188121","5,404063946"
136,98,44,21,2.577.175.115,74.089.114,6.524.478.032,1.074.931.917,maize,2,1,1,Casanare,Bosque Subhumedo-Tropical,10.0,40.0,400.0,2200.0,"-71,60188121","5,404063946"
137,75,56,18,1.939.851.734,6.235.750.641,5.696.205.468,6.095.197.486,maize,2,1,1,Casanare,Bosque Subhumedo-Tropical,10.0,40.0,400.0,2200.0,"-71,60188121","5,404063946"
138,86,55,21,2.154.156.232,5.964.024.162,6.803.931.519,1.097.515.385,maize,2,1,1,Casanare,Bosque Subhumedo-Tropical,10.0,40.0,400.0,2200.0,"-71,60188121","5,404063946"
139,98,35,18,2.379.746.068,7.482.913.698,6.252.797.547.999.990,9.176.337.172,maize,2,1,1,Casanare,Bosque Subhumedo-Tropical,10.0,40.0,400.0,2200.0,"-71,60188121","5,404063946"
140,76,57,18,189.802.729,7.452.600.826,6.092.725.883,9.426.249.353,maize,2,1,1,Casanare,Bosque Subhumedo-Tropical,10.0,40.0,400.0,2200.0,"-71,60188121","5,404063946"
141,99,56,17,2.410.859.207,7.313.112.261,6.234.330.356,7.107.562.236,maize,2,1,1,Casanare,Bosque Subhumedo-Tropical,10.0,40.0,400.0,2200.0,"-71,60188121","5,404063946"
142,60,44,23,247.947.077,7.004.556.743,5.722.579.819,7.672.860.067,maize,2,1,1,Casanare,Bosque Subhumedo-Tropical,10.0,40.0,400.0,2200.0,"-71,60188121","5,404063946"
143,74,48,17,2.163.162.756,6.027.766.379,6.430.616.465,6.921.803.098,maize,2,1,1,Casanare,Bosque Subhumedo-Tropical,10.0,40.0,400.0,2200.0,"-71,60188121","5,404063946"
144,89,60,17,2.537.548.751,5.721.025.565,5.983.952.675,1.017.004.306,maize,2,1,1,Casanare,Bosque Subhumedo-Tropical,10.0,40.0,400.0,2200.0,"-71,60188121","5,404063946"
145,69,51,23,2.221.738.222,7.285.462.807,680.163.854,1.066.213.157,maize,2,1,1,Casanare,Bosque Subhumedo-Tropical,10.0,40.0,400.0,2200.0,"-71,60188121","5,404063946"
146,96,46,22,2.058.314.011,6.900.128.641,6.499.936.446,6.629.390.357,maize,2,1,1,Casanare,Bosque Subhumedo-Tropical,10.0,40.0,400.0,2200.0,"-71,60188121","5,404063946"
147,61,60,15,2.487.502.824,6.874.248.334,6.265.564.338,9.126.056.654,maize,2,1,1,Casanare,Bosque Subhumedo-Tropical,10.0,40.0,400.0,2200.0,"-71,60188121","5,404063946"
148,74,58,18,2.003.728.219,5.635.606.753,6.727.303.282,109.024.141,maize,2,1,1,Casanare,Bosque Subhumedo-Tropical,10.0,40.0,400.0,2200.0,"-71,60188121","5,404063946"
149,74,43,23,2.595.263.264,6.189.082.199,6.325.235.159,9.957.981.207,maize,2,1,1,Casanare,Bosque Subhumedo-Tropical,10.0,40.0,400.0,2200.0,"-71,60188121","5,404063946"
150,63,43,17,1.928.889.933,6.547.050.802,6.807.487.794,713.195.307,maize,2,1,1,Casanare,Bosque Subhumedo-Tropical,10.0,40.0,400.0,2200.0,"-71,60188121","5,404063946"
151,99,36,20,2.057.981.887,6.534.583.901,6.671.085.817.000.000,7.834.604.471,maize,2,1,1,Casanare,Bosque Subhumedo-Tropical,10.0,40.0,400.0,2200.0,"-71,60188121","5,404063946"
152,77,36,23,2.471.417.533,5.673.426.469,6.648.725.327,8.845.361.858,maize,2,1,1,Casanare,Bosque Subhumedo-Tropical,10.0,40.0,400.0,2200.0,"-71,60188121","5,404063946"
153,87,60,23,2.027.317.074,6.391.281.869,6.439.071.996,6.250.351.892,maize,2,1,1,Casanare,Bosque Subhumedo-Tropical,10.0,40.0,400.0,2200.0,"-71,60188121","5,404063946"
154,60,38,17,1.841.932.981,6.423.580.251,6.474.476.516,7.641.312.437,maize,2,1,1,Casanare,Bosque Subhumedo-Tropical,10.0,40.0,400.0,2200.0,"-71,60188121","5,404063946"
155,94,54,17,2.339.128.187,6.174.427.165,5.871.647.806,1.073.198.135,maize,2,1,1,Casanare,Bosque Subhumedo-Tropical,10.0,40.0,400.0,2200.0,"-71,60188121","5,404063946"
156,95,38,22,1.984.939.404,6.124.500.053,5.730.617.109,1.007.689.246,maize,2,1,1,Casanare,Bosque Subhumedo-Tropical,10.0,40.0,400.0,2200.0,"-71,60188121","5,404063946"
157,84,44,21,21.869.274,6.191.044.947,5.850.439.831,1.072.681.929,maize,2,1,1,Casanare,Bosque Subhumedo-Tropical,10.0,40.0,400.0,2200.0,"-71,60188121","5,404063946"
158,77,58,19,228.056.033,5.650.768.935,5.791.649.933,1.015.952.794,maize,2,1,1,Casanare,Bosque Subhumedo-Tropical,10.0,40.0,400.0,2200.0,"-71,60188121","5,404063946"
159,66,44,20,190.781.471,6.902.298.571,6.740.000.687.999.990,8.072.515.943,maize,2,1,1,Casanare,Bosque Subhumedo-Tropical,10.0,40.0,400.0,2200.0,"-71,60188121","5,404063946"
160,63,35,16,2.202.720.976,6.535.549.924,6.272.417.541,8.373.280.082,maize,2,1,1,Casanare,Bosque Subhumedo-Tropical,10.0,40.0,400.0,2200.0,"-71,60188121","5,404063946"
161,79,45,20,2.380.546.189,5.924.537.979,5.715.208.817.000.000,8.996.220.140.000.000,maize,2,1,1,Casanare,Bosque Subhumedo-Tropical,10.0,40.0,400.0,2200.0,"-71,60188121","5,404063946"
162,72,60,25,1.852.510.753,690.276.233,5.773.454.729,8.810.234.397,maize,2,1,1,Casanare,Bosque Subhumedo-Tropical,10.0,40.0,400.0,2200.0,"-71,60188121","5,404063946"
163,67,51,24,2.350.297.882,6.132.026.065,5.584.171.461,6.477.791.424,maize,2,1,1,Casanare,Bosque Subhumedo-Tropical,10.0,40.0,400.0,2200.0,"-71,60188121","5,404063946"
164,86,36,24,2.654.986.394,7.289.187.265,5.787.268.394,7.333.636.055,maize,2,1,1,Casanare,Bosque Subhumedo-Tropical,10.0,40.0,400.0,2200.0,"-71,60188121","5,404063946"
165,76,48,18,1.929.563.411,6.963.481.219,577.597.783,8.321.030.571,maize,2,1,1,Casanare,Bosque Subhumedo-Tropical,10.0,40.0,400.0,2200.0,"-71,60188121","5,404063946"
166,75,53,18,2.068.899.915,594.375.337,6.864.793.607,103.651.438,maize,2,1,1,Casanare,Bosque Subhumedo-Tropical,10.0,40.0,400.0,2200.0,"-71,60188121","5,404063946"
167,81,45,23,1.932.666.088,6.803.449.300.000.000,6.192.360.002.999.990,8.422.969.177,maize,2,1,1,Casanare,Bosque Subhumedo-Tropical,10.0,40.0,400.0,2200.0,"-71,60188121","5,404063946"
168,73,45,21,2.460.532.218,7.358.868.502,6.636.803.222.999.990,9.659.195.302,maize,2,1,1,Casanare,Bosque Subhumedo-Tropical,10.0,40.0,400.0,2200.0,"-71,60188121","5,404063946"
169,71,35,24,2.227.373.646,5.952.193.158,5.826.426.917,6.796.704.792,maize,2,1,1,Casanare,Bosque Subhumedo-Tropical,10.0,40.0,400.0,2200.0,"-71,60188121","5,404063946"
170,96,54,22,2.570.196.694,6.133.450.447,6.960.358.276,8.320.711.308,maize,2,1,1,Casanare,Bosque Subhumedo-Tropical,10.0,40.0,400.0,2200.0,"-71,60188121","5,404063946"
171,99,39,18,1.920.129.357,6.830.578.978,611.275.104,8.785.092.352,maize,2,1,1,Casanare,Bosque Subhumedo-Tropical,10.0,40.0,400.0,2200.0,"-71,60188121","5,404063946"
172,62,48,20,2.170.181.447,6.047.470.519,6.708.446.922,9.571.388.473,maize,2,1,1,Casanare,Bosque Subhumedo-Tropical,10.0,40.0,400.0,2200.0,"-71,60188121","5,404063946"
173,86,37,16,2.051.716.779,5.921.235.483,5.561.510.732,6.761.013.737,maize,2,1,1,Casanare,Bosque Subhumedo-Tropical,10.0,40.0,400.0,2200.0,"-71,60188121","5,404063946"
174,94,50,19,2.330.355.338,7.362.548.442,5.873.242.491,9.759.081.274,maize,2,1,1,Casanare,Bosque Subhumedo-Tropical,10.0,40.0,400.0,2200.0,"-71,60188121","5,404063946"
175,76,39,24,242.547.451,5.564.709.899,6.995.843.776,6.423.845.455,maize,2,1,1,Casanare,Bosque Subhumedo-Tropical,10.0,40.0,400.0,2200.0,"-71,60188121","5,404063946"
176,77,52,17,2.486.374.934,657.420.046,5.714.799.723,7.582.270.467,maize,2,1,1,Casanare,Bosque Subhumedo-Tropical,10.0,40.0,400.0,2200.0,"-71,60188121","5,404063946"
177,74,39,23,226.265.115,6.577.472.881,678.073.637,8.817.251.033,maize,2,1,1,Casanare,Bosque Subhumedo-Tropical,10.0,40.0,400.0,2200.0,"-71,60188121","5,404063946"
178,81,49,20,1.804.185.513,6.061.494.304,5.513.697.923,1.042.321.615,maize,2,1,1,Casanare,Bosque Subhumedo-Tropical,10.0,40.0,400.0,2200.0,"-71,60188121","5,404063946"
179,63,42,21,2.326.237.612,7.233.125.523,5.798.423.907.999.990,6.710.225.139,maize,2,1,1,Casanare,Bosque Subhumedo-Tropical,10.0,40.0,400.0,2200.0,"-71,60188121","5,404063946"
180,99,38,21,2.288.330.922,7.159.722.446,6.352.471.866,6.772.777.298,maize,2,1,1,Casanare,Bosque Subhumedo-Tropical,10.0,40.0,400.0,2200.0,"-71,60188121","5,404063946"
181,90,52,25,2.597.482.359,6.936.385.721,6.822.586.546,1.032.234.212,maize,2,1,1,Casanare,Bosque Subhumedo-Tropical,10.0,40.0,400.0,2200.0,"-71,60188121","5,404063946"
182,68,40,19,2.614.384.005,6.620.569.924,6.655.426.355,1.072.361.366,maize,2,1,1,Casanare,Bosque Subhumedo-Tropical,10.0,40.0,400.0,2200.0,"-71,60188121","5,404063946"
183,60,57,24,1.866.116.213,6.155.327.249,61.212.940.410.000.000,7.503.247.667,maize,2,1,1,Casanare,Bosque Subhumedo-Tropical,10.0,40.0,400.0,2200.0,"-71,60188121","5,404063946"
184,71,52,18,2.510.787.449,5.597.732.754,5.790.770.202.999.990,7.816.077.693,maize,2,1,1,Casanare,Bosque Subhumedo-Tropical,10.0,40.0,400.0,2200.0,"-71,60188121","5,404063946"
185,61,59,17,2.333.844.615,5.924.580.604,647.444.292,1.050.083.144,maize,2,1,1,Casanare,Bosque Subhumedo-Tropical,10.0,40.0,400.0,2200.0,"-71,60188121","5,404063946"
186,88,38,15,2.508.239.719,6.592.195.844,6.455.116.637.000.000,6.249.190.812,maize,2,1,1,Casanare,Bosque Subhumedo-Tropical,10.0,40.0,400.0,2200.0,"-71,60188121","5,404063946"
187,65,60,22,2.536.768.364,7.252.054.555,66.069.840.860.000.000,1.079.124.111,maize,2,1,1,Casanare,Bosque Subhumedo-Tropical,10.0,40.0,400.0,2200.0,"-71,60188121","5,404063946"
188,78,37,22,2.534.217.103,6.331.801.994,6.330.554.389,7.452.082.026,maize,2,1,1,Casanare,Bosque Subhumedo-Tropical,10.0,40.0,400.0,2200.0,"-71,60188121","5,404063946"
189,78,58,15,2.500.933.355,67.816.568,65.286.312.660.000.000,6.291.359.494,maize,2,1,1,Casanare,Bosque Subhumedo-Tropical,10.0,40.0,400.0,2200.0,"-71,60188121","5,404063946"
190,92,60,23,1.866.746.724,71.516.474,5.721.667.141,6.993.293.255,maize,2,1,1,Casanare,Bosque Subhumedo-Tropical,10.0,40.0,400.0,2200.0,"-71,60188121","5,404063946"
191,79,59,17,2.037.999.665,6.373.849.998,6.644.205.485,1.085.054.416,maize,2,1,1,Casanare,Bosque Subhumedo-Tropical,10.0,40.0,400.0,2200.0,"-71,60188121","5,404063946"
192,91,55,15,1.809.300.227,7.261.024.172,6.376.651.091,7.896.159.541,maize,2,1,1,Casanare,Bosque Subhumedo-Tropical,10.0,40.0,400.0,2200.0,"-71,60188121","5,404063946"
193,76,51,18,2.616.985.907,7.196.246.617,6.247.040.422,7.984.925.393,maize,2,1,1,Casanare,Bosque Subhumedo-Tropical,10.0,40.0,400.0,2200.0,"-71,60188121","5,404063946"
194,87,48,25,1.865.396.672,6.137.879.671,6.656.730.007.999.990,9.362.039.175,maize,2,1,1,Casanare,Bosque Subhumedo-Tropical,10.0,40.0,400.0,2200.0,"-71,60188121","5,404063946"
195,71,60,22,2.607.470.121,5.937.147.589,62.048.017,8.575.692.395,maize,2,1,1,Casanare,Bosque Subhumedo-Tropical,10.0,40.0,400.0,2200.0,"-71,60188121","5,404063946"
196,90,57,24,1.892.851.916,7.280.086.137,6.158.860.284,8.234.162.918,maize,2,1,1,Casanare,Bosque Subhumedo-Tropical,10.0,40.0,400.0,2200.0,"-71,60188121","5,404063946"
197,67,35,22,2.330.546.753,6.324.648.023,6.385.684.213.999.990,1.087.603.001,maize,2,1,1,Casanare,Bosque Subhumedo-Tropical,10.0,40.0,400.0,2200.0,"-71,60188121","5,404063946"
198,60,54,19,1.874.826.712,6.249.878.458,6.417.820.493,7.023.401.597,maize,2,1,1,Casanare,Bosque Subhumedo-Tropical,10.0,40.0,400.0,2200.0,"-71,60188121","5,404063946"
199,83,58,23,1.974.213.321,5.966.263.104,6.381.201.909,6.550.861.389,maize,2,1,1,Casanare,Bosque Subhumedo-Tropical,10.0,40.0,400.0,2200.0,"-71,60188121","5,404063946"
200,83,57,19,2.573.044.432,7.074.739.256,6.877.869.005,9.873.771.338,maize,2,1,1,Casanare,Bosque Subhumedo-Tropical,10.0,40.0,400.0,2200.0,"-71,60188121","5,404063946"
201,40,72,77,1.702.498.456,1.698.861.173,7.485.996.067,8.855.123.143,chickpea,3,2,2,Cauca,Matorral tropical,20.0,30.0,300.0,700.0,"-76,8306872","2,397949333"
202,23,72,84,1.902.061.277,1.713.159.126,6.920.251.378,7.992.698.081,chickpea,3,2,2,Cauca,Matorral tropical,20.0,30.0,300.0,700.0,"-76,8306872","2,397949333"
203,39,58,85,1.788.776.475,1.540.589.717,59.969.320.370.000.000,6.854.932.919,chickpea,3,2,2,Cauca,Matorral tropical,20.0,30.0,300.0,700.0,"-76,8306872","2,397949333"
204,22,72,85,1.886.805.647,1.565.809.214,6.391.173.589,8.851.048.983,chickpea,3,2,2,Cauca,Matorral tropical,20.0,30.0,300.0,700.0,"-76,8306872","2,397949333"
205,36,67,77,1.836.952.567,1.956.381.041,7.152.811.172.000.000,7.926.357.665,chickpea,3,2,2,Cauca,Matorral tropical,20.0,30.0,300.0,700.0,"-76,8306872","2,397949333"
206,32,73,81,2.045.078.582,1.540.312.102,5.988.992.796.000.000,9.268.373.702,chickpea,3,2,2,Cauca,Matorral tropical,20.0,30.0,300.0,700.0,"-76,8306872","2,397949333"
207,58,70,84,206.543.203,1.660.820.843,6.231.049.027.999.990,746.631.118,chickpea,3,2,2,Cauca,Matorral tropical,20.0,30.0,300.0,700.0,"-76,8306872","2,397949333"
208,59,70,84,173.348.681,1.874.926.979,7.550.808.267.000.000,8.261.734.721,chickpea,3,2,2,Cauca,Matorral tropical,20.0,30.0,300.0,700.0,"-76,8306872","2,397949333"
209,42,62,75,1.817.912.258,1.890.426.935,7.010.570.541,8.184.997.529,chickpea,3,2,2,Cauca,Matorral tropical,20.0,30.0,300.0,700.0,"-76,8306872","2,397949333"
210,28,74,81,1.801.272.266,1.830.968.112,8.753.795.334,8.198.568.791,chickpea,3,2,2,Cauca,Matorral tropical,20.0,30.0,300.0,700.0,"-76,8306872","2,397949333"
211,58,66,79,2.099.373.558,1.933.470.387,8.718.192.847.000.000,9.355.280.105,chickpea,3,2,2,Cauca,Matorral tropical,20.0,30.0,300.0,700.0,"-76,8306872","2,397949333"
212,43,66,79,1.946.233.971,1.522.538.951,7.976.607.593,7.458.565.097,chickpea,3,2,2,Cauca,Matorral tropical,20.0,30.0,300.0,700.0,"-76,8306872","2,397949333"
213,58,63,81,1.981.344.531,1.469.765.308,6.515.499.548.999.990,7.896.514.709,chickpea,3,2,2,Cauca,Matorral tropical,20.0,30.0,300.0,700.0,"-76,8306872","2,397949333"
214,23,62,85,1.897.424.756,195.161.216,8.490.127.142,807.108.745,chickpea,3,2,2,Cauca,Matorral tropical,20.0,30.0,300.0,700.0,"-76,8306872","2,397949333"
215,27,62,77,1.819.737.048,1.471.070.537,6.576.415.562,7.018.185.181,chickpea,3,2,2,Cauca,Matorral tropical,20.0,30.0,300.0,700.0,"-76,8306872","2,397949333"
216,28,72,84,1.872.963.144,1.918.197.264,6.481.783.042.999.990,7.158.010.169,chickpea,3,2,2,Cauca,Matorral tropical,20.0,30.0,300.0,700.0,"-76,8306872","2,397949333"
217,50,56,76,2.099.502.153,198.601.304,7.966.605.025,7.350.734.019,chickpea,3,2,2,Cauca,Matorral tropical,20.0,30.0,300.0,700.0,"-76,8306872","2,397949333"
218,39,71,84,2.028.155.898,1.639.535.215,8.140.825.437,8.252.339.655,chickpea,3,2,2,Cauca,Matorral tropical,20.0,30.0,300.0,700.0,"-76,8306872","2,397949333"
219,25,78,76,1.748.042.641,157.559.405,7.228.963.452,6.696.980.581,chickpea,3,2,2,Cauca,Matorral tropical,20.0,30.0,300.0,700.0,"-76,8306872","2,397949333"
220,31,70,77,2.088.818.675,1.432.313.811,6.492.546.046,9.046.228.334,chickpea,3,2,2,Cauca,Matorral tropical,20.0,30.0,300.0,700.0,"-76,8306872","2,397949333"
221,26,80,83,1.708.498.521,1.614.565.756,7.528.599.957.000.000,7.131.007.253,chickpea,3,2,2,Cauca,Matorral tropical,20.0,30.0,300.0,700.0,"-76,8306872","2,397949333"
222,25,68,77,2.009.340.593,1.511.279.612,7.701.446.446,8.574.904.898,chickpea,3,2,2,Cauca,Matorral tropical,20.0,30.0,300.0,700.0,"-76,8306872","2,397949333"
223,31,78,76,1.757.212.145,1.499.927.489,8.519.975.748,8.931.050.665,chickpea,3,2,2,Cauca,Matorral tropical,20.0,30.0,300.0,700.0,"-76,8306872","2,397949333"
224,60,68,83,1.912.065.218,1.843.475.844,6.620.900.869,8.552.950.164,chickpea,3,2,2,Cauca,Matorral tropical,20.0,30.0,300.0,700.0,"-76,8306872","2,397949333"
225,59,62,83,1.857.665.902,1.922.008.229,8.104.396.057.999.990,7.294.940.441,chickpea,3,2,2,Cauca,Matorral tropical,20.0,30.0,300.0,700.0,"-76,8306872","2,397949333"
226,22,67,78,1.716.606.398,1.442.457.525,6.204.090.835,7.232.667.516,chickpea,3,2,2,Cauca,Matorral tropical,20.0,30.0,300.0,700.0,"-76,8306872","2,397949333"
227,36,65,80,182.872.007,1.667.921.616,6.051.091.339,7.487.445.574,chickpea,3,2,2,Cauca,Matorral tropical,20.0,30.0,300.0,700.0,"-76,8306872","2,397949333"
228,59,60,84,1.903.025.305,1.866.725.565,7.690.962.337.999.990,9.470.992.037,chickpea,3,2,2,Cauca,Matorral tropical,20.0,30.0,300.0,700.0,"-76,8306872","2,397949333"
229,54,77,85,17.141.861.399.999.900,170.662.427,78.292.111.439.999.900,8.374.606.679,chickpea,3,2,2,Cauca,Matorral tropical,20.0,30.0,300.0,700.0,"-76,8306872","2,397949333"
230,43,68,81,1.747.809.436,1.793.253.975,6.761.599.706,7.892.060.234,chickpea,3,2,2,Cauca,Matorral tropical,20.0,30.0,300.0,700.0,"-76,8306872","2,397949333"
231,28,76,82,2.056.601.874,1.425.803.981,6.654.425.315,8.375.937.135,chickpea,3,2,2,Cauca,Matorral tropical,20.0,30.0,300.0,700.0,"-76,8306872","2,397949333"
232,42,79,85,1.722.385.224,1.582.069.268,6.129.533.877,7.657.580.954,chickpea,3,2,2,Cauca,Matorral tropical,20.0,30.0,300.0,700.0,"-76,8306872","2,397949333"
233,32,60,83,1.969.141.713,1.944.225.438,8.829.273.328,9.176.071.648,chickpea,3,2,2,Cauca,Matorral tropical,20.0,30.0,300.0,700.0,"-76,8306872","2,397949333"
234,22,78,76,1.784.851.658,1.909.172.907,8.621.662.982,7.632.470.713,chickpea,3,2,2,Cauca,Matorral tropical,20.0,30.0,300.0,700.0,"-76,8306872","2,397949333"
235,31,79,75,188.202.251,161.074.793,8.204.862.075,8.973.119.396,chickpea,3,2,2,Cauca,Matorral tropical,20.0,30.0,300.0,700.0,"-76,8306872","2,397949333"
236,28,58,81,1.747.500.984,1.654.314.829,618.042.747,9.335.034.262,chickpea,3,2,2,Cauca,Matorral tropical,20.0,30.0,300.0,700.0,"-76,8306872","2,397949333"
237,57,58,77,1.872.649.425,1.758.406.365,7.978.996.755,8.120.176.515,chickpea,3,2,2,Cauca,Matorral tropical,20.0,30.0,300.0,700.0,"-76,8306872","2,397949333"
238,49,55,78,1.865.580.107,1.617.772.668,7.863.113.671,8.170.769.297,chickpea,3,2,2,Cauca,Matorral tropical,20.0,30.0,300.0,700.0,"-76,8306872","2,397949333"
239,46,76,77,182.356.751,1.968.538.502,6.967.843.048,8.374.879.344,chickpea,3,2,2,Cauca,Matorral tropical,20.0,30.0,300.0,700.0,"-76,8306872","2,397949333"
240,54,61,77,1.881.198.127,1.521.618.225,6.206.582.192.999.990,7.754.294.240.000.000,chickpea,3,2,2,Cauca,Matorral tropical,20.0,30.0,300.0,700.0,"-76,8306872","2,397949333"
241,38,60,76,1.865.054.116,1.780.852.431,8.868.741.443,7.792.798.682,chickpea,3,2,2,Cauca,Matorral tropical,20.0,30.0,300.0,700.0,"-76,8306872","2,397949333"
242,59,55,79,2.036.720.401,1.689.574.311,8.766.128.654,822.545.577,chickpea,3,2,2,Cauca,Matorral tropical,20.0,30.0,300.0,700.0,"-76,8306872","2,397949333"
243,36,76,75,1.838.120.357,1.663.805.158,8.736.337.905,7.052.056.697,chickpea,3,2,2,Cauca,Matorral tropical,20.0,30.0,300.0,700.0,"-76,8306872","2,397949333"
244,57,68,81,1.717.012.591,1.730.457.712,8.081.095.263,7.278.624.223,chickpea,3,2,2,Cauca,Matorral tropical,20.0,30.0,300.0,700.0,"-76,8306872","2,397949333"
245,35,66,81,1.937.101.121,1.577.458.129,6.138.243.973,8.524.819.851,chickpea,3,2,2,Cauca,Matorral tropical,20.0,30.0,300.0,700.0,"-76,8306872","2,397949333"
246,35,64,78,1.792.845.928,1.427.327.988,7.496.645.259,8.537.378.769,chickpea,3,2,2,Cauca,Matorral tropical,20.0,30.0,300.0,700.0,"-76,8306872","2,397949333"
247,52,60,79,1.945.339.934,1.823.490.739,8.380.185.271,756.317.566,chickpea,3,2,2,Cauca,Matorral tropical,20.0,30.0,300.0,700.0,"-76,8306872","2,397949333"
248,27,76,83,1.912.829.388,1.492.241.479,6.289.614.016,8.961.857.826,chickpea,3,2,2,Cauca,Matorral tropical,20.0,30.0,300.0,700.0,"-76,8306872","2,397949333"
249,57,60,84,191.034.283,1.726.184.541,6.586.777.189,7.549.101.167,chickpea,3,2,2,Cauca,Matorral tropical,20.0,30.0,300.0,700.0,"-76,8306872","2,397949333"
250,52,68,78,1.748.504.075,1.696.070.581,689.655.198,8.605.078.037,chickpea,3,2,2,Cauca,Matorral tropical,20.0,30.0,300.0,700.0,"-76,8306872","2,397949333"
251,43,79,79,1.940.751.744,1.898.030.507,78.067.476.560.000.000,8.025.064.637,chickpea,3,2,2,Cauca,Matorral tropical,20.0,30.0,300.0,700.0,"-76,8306872","2,397949333"
252,44,74,85,2.018.649.426,1.963.719.995,7.150.681.303,7.826.039.559,chickpea,3,2,2,Cauca,Matorral tropical,20.0,30.0,300.0,700.0,"-76,8306872","2,397949333"
253,24,55,78,1.730.287.885,1.515.405.941,664.919.573,7.557.790.384,chickpea,3,2,2,Cauca,Matorral tropical,20.0,30.0,300.0,700.0,"-76,8306872","2,397949333"
254,29,77,75,1.750.361.137,1.548.083.156,7.778.591.617.999.990,729.446.671,chickpea,3,2,2,Cauca,Matorral tropical,20.0,30.0,300.0,700.0,"-76,8306872","2,397949333"
255,20,60,78,1.817.234.999,1.470.085.967,6.358.740.355,907.760.707,chickpea,3,2,2,Cauca,Matorral tropical,20.0,30.0,300.0,700.0,"-76,8306872","2,397949333"
256,56,67,78,1.757.445.618,1.671.826.572,8.255.450.758,7.781.891.424,chickpea,3,2,2,Cauca,Matorral tropical,20.0,30.0,300.0,700.0,"-76,8306872","2,397949333"
257,37,66,85,2.093.175.255,1.891.295.403,6.456.148.474,7.806.910.795,chickpea,3,2,2,Cauca,Matorral tropical,20.0,30.0,300.0,700.0,"-76,8306872","2,397949333"
258,49,71,76,1.971.098.332,1.763.879.418,6.613.072.145,8.557.925.437,chickpea,3,2,2,Cauca,Matorral tropical,20.0,30.0,300.0,700.0,"-76,8306872","2,397949333"
259,59,69,80,1.907.937.684,1.786.754.927,8.165.359.297,6.940.619.137,chickpea,3,2,2,Cauca,Matorral tropical,20.0,30.0,300.0,700.0,"-76,8306872","2,397949333"
260,20,79,77,1.854.988.627,1.602.542.689,764.867.466,7.632.565.249,chickpea,3,2,2,Cauca,Matorral tropical,20.0,30.0,300.0,700.0,"-76,8306872","2,397949333"
261,24,56,85,1.819.903.647,1.741.333.199,6.545.888.558,806.405.403,chickpea,3,2,2,Cauca,Matorral tropical,20.0,30.0,300.0,700.0,"-76,8306872","2,397949333"
262,51,72,75,1.888.852.533,1.499.451.145,71.042.247.970.000.000,8.011.133.840.000.000,chickpea,3,2,2,Cauca,Matorral tropical,20.0,30.0,300.0,700.0,"-76,8306872","2,397949333"
263,57,73,85,1.849.311.205,1.472.115.044,7.358.099.622,9.194.595.352,chickpea,3,2,2,Cauca,Matorral tropical,20.0,30.0,300.0,700.0,"-76,8306872","2,397949333"
264,22,64,82,1.948.974.337,1.717.260.319,64.740.245.000.000.000,8.751.312.796,chickpea,3,2,2,Cauca,Matorral tropical,20.0,30.0,300.0,700.0,"-76,8306872","2,397949333"
265,52,73,79,1.725.769.499,1.874.943.955,7.840.339.388.999.990,9.400.287.214,chickpea,3,2,2,Cauca,Matorral tropical,20.0,30.0,300.0,700.0,"-76,8306872","2,397949333"
266,29,75,75,1.962.416.326,1.871.483.156,7.064.790.365,884.585.692,chickpea,3,2,2,Cauca,Matorral tropical,20.0,30.0,300.0,700.0,"-76,8306872","2,397949333"
267,44,59,78,2.067.526.473,1.985.388.984,7.599.033.472,8.478.344.008,chickpea,3,2,2,Cauca,Matorral tropical,20.0,30.0,300.0,700.0,"-76,8306872","2,397949333"
268,41,69,82,2.002.381.489,1.663.294.455,6.715.587.232.000.000,6.897.806.542,chickpea,3,2,2,Cauca,Matorral tropical,20.0,30.0,300.0,700.0,"-76,8306872","2,397949333"
